user_id,completed_at,order_channel_category,price,quantity,category,launch_date
1528579,2017-08-26 01:18:24,direct,145.0,1,Footwear,2017-04-10 00:00:00
1911243,2017-05-23 14:42:25,other,68.0,1,Woven Tops,2016-08-16 00:00:00
2440993,2017-11-10 10:01:04,direct,68.0,1,Denim,2017-09-07 00:00:00
1313536,2016-12-18 17:37:56,direct,88.0,1,Woven Tops,2016-11-29 00:00:00
2524039,2017-12-01 07:14:26,organic search,100.0,1,Sweaters,2017-10-09 00:00:00
916553,2016-12-29 07:58:54,direct,62.0,1,Sweaters,2016-10-24 00:00:00
2310078,2017-12-26 03:14:12,other,165.0,1,Footwear,2016-09-12 00:00:00
1451106,2017-10-24 16:34:01,direct,25.0,1,Bags,2017-08-03 00:00:00
2268431,2017-11-03 06:54:00,direct,98.0,1,Woven Tops,2016-08-16 00:00:00
2355674,2017-11-27 15:57:47,paid,55.0,1,Knit Tops,2017-03-07 00:00:00
1176875,2017-06-02 18:08:18,direct,78.0,1,Woven Dresses,2017-05-16 00:00:00
163554,2016-12-28 20:54:55,direct,195.0,1,Footwear,2016-03-10 00:00:00
1396192,2016-12-16 17:33:42,direct,98.0,1,Outerwear,2016-11-07 00:00:00
1392296,2017-03-12 15:09:39,direct,20.0,1,Knit Tops,2016-03-22 00:00:00
1466180,2017-12-10 18:49:37,other,68.0,1,Denim,2017-09-07 00:00:00
2259974,2017-09-24 17:23:08,direct,78.0,1,Bottoms,2017-01-09 00:00:00
2633619,2017-12-27 13:04:08,direct,40.0,1,Knit Tops,2017-01-30 00:00:00
1562223,2017-12-26 11:20:56,direct,62.0,1,Woven Dresses,2016-05-17 00:00:00
2047494,2017-12-29 07:14:02,direct,139.0,1,Footwear,2017-08-30 00:00:00
2386833,2017-10-23 17:23:43,direct,165.0,1,Bags,2017-08-23 00:00:00
1915273,2017-12-16 21:49:19,direct,155.0,1,Footwear,2017-10-16 00:00:00
1736435,2017-03-19 23:31:02,direct,75.0,1,Woven Tops,2017-01-26 00:00:00
2105795,2017-12-25 22:55:38,direct,12.0,1,Knit Tops,2016-03-22 00:00:00
1296268,2017-08-03 11:12:32,other,32.0,1,Knit Dresses,2016-07-26 00:00:00
1640282,2016-12-15 21:59:43,direct,265.0,1,Outerwear,2016-10-20 00:00:00
2094272,2017-11-07 18:17:36,paid,68.0,1,Sweaters,2017-09-27 00:00:00
1917298,2017-08-15 10:31:10,paid,22.0,1,Knit Tops,2016-03-15 00:00:00
1335928,2016-05-25 19:12:57,organic search,28.0,1,Knit Tops,2016-01-26 00:00:00
1921959,2017-04-26 18:41:29,email,88.0,1,Outerwear,2017-03-27 00:00:00
26129,2016-07-09 14:44:19,organic search,20.0,1,Knit Tops,2016-03-15 00:00:00
1415616,2017-05-13 00:35:00,email,45.0,1,Knit Tops,2017-01-30 00:00:00
1401182,2016-10-03 12:26:36,organic search,78.0,1,Woven Tops,2016-08-16 00:00:00
1513400,2016-10-27 21:39:26,email,255.0,1,Sweaters,2016-10-27 00:00:00
1906591,2017-07-09 10:24:20,direct,75.0,1,Knit Tops,2016-01-13 00:00:00
2440167,2017-11-10 05:24:56,organic search,125.0,1,Outerwear,2017-09-25 00:00:00
1384118,2017-11-01 13:02:13,email,68.0,1,Denim,2017-09-07 00:00:00
2017799,2017-06-29 18:20:00,organic search,175.0,1,Footwear,2017-01-12 00:00:00
1446129,2017-03-09 06:37:02,direct,16.0,1,Knit Tops,2016-03-15 00:00:00
2280949,2017-11-11 05:34:00,organic search,58.0,1,Seasonal Accessories,2016-10-27 00:00:00
1856775,2017-06-24 04:20:58,direct,25.0,1,Knit Dresses,2017-06-23 00:00:00
1376360,2017-02-27 09:10:32,direct,20.0,1,Knit Tops,2016-01-26 00:00:00
1559985,2016-10-30 08:54:39,paid,45.0,1,Knit Tops,2016-09-22 00:00:00
1985511,2017-09-05 03:56:22,direct,78.0,1,Bottoms,2017-01-09 00:00:00
1501608,2016-09-25 02:41:41,other,88.0,1,Woven Tops,2016-02-25 00:00:00
2402032,2017-12-12 19:08:33,email,155.0,1,Footwear,2017-04-10 00:00:00
1358704,2017-11-16 19:10:37,direct,55.0,1,Bottoms,2016-08-30 00:00:00
1131777,2017-05-20 12:44:03,direct,55.0,1,Woven Tops,2016-04-21 00:00:00
1429978,2016-12-13 20:47:41,other,125.0,1,Outerwear,2016-11-16 00:00:00
1599773,2017-09-08 05:49:31,direct,68.0,1,Denim,2017-09-07 00:00:00
2371481,2017-11-13 11:10:33,direct,18.0,1,Knit Tops,2017-03-23 00:00:00
1144012,2017-12-29 07:42:42,email,35.0,1,Woven Tops,2016-08-16 00:00:00
1744117,2017-10-08 18:19:46,other,88.0,1,Woven Tops,2017-09-14 00:00:00
2495822,2017-11-24 11:38:36,email,125.0,1,Sweaters,2017-11-10 00:00:00
2058146,2017-07-27 09:04:20,direct,55.0,1,Woven Tops,2017-07-05 00:00:00
1878532,2017-05-10 17:03:29,direct,30.0,1,Knit Tops,2016-09-22 00:00:00
531132,2017-07-08 15:44:11,direct,22.0,1,Knit Tops,2016-03-22 00:00:00
1357604,2016-07-06 15:46:31,other,115.0,1,Bottoms,2016-03-08 00:00:00
2320173,2017-10-06 09:25:57,other,18.0,1,Knit Tops,2017-03-23 00:00:00
2215094,2017-12-26 05:53:54,email,42.0,1,Knit Tops,2016-01-13 00:00:00
447732,2016-12-09 10:42:52,organic search,22.0,1,Knit Tops,2016-03-15 00:00:00
2292633,2017-09-26 06:41:28,direct,165.0,1,Bags,2017-08-23 00:00:00
2543680,2017-12-03 16:51:36,direct,16.0,1,Knit Tops,2016-03-15 00:00:00
2356938,2017-12-12 22:00:24,email,88.0,1,Bottoms,2017-09-18 00:00:00
1446773,2016-10-10 10:21:11,email,155.0,1,Sweaters,2016-10-10 00:00:00
458716,2017-03-02 11:35:40,email,98.0,1,Outerwear,2016-11-07 00:00:00
1669744,2017-04-18 14:12:09,direct,55.0,1,Knit Tops,2017-02-14 00:00:00
2298674,2017-11-21 10:05:01,paid,155.0,1,Footwear,2017-04-10 00:00:00
1630895,2016-12-11 19:46:54,paid,28.0,1,Knit Tops,2016-07-12 00:00:00
2235282,2017-09-08 10:40:59,paid,130.0,1,Sweaters,2016-10-10 00:00:00
2375580,2017-10-19 16:09:33,paid,18.0,1,Knit Tops,2017-03-23 00:00:00
2360050,2017-10-14 10:10:41,paid,35.0,1,Knit Tops,2017-04-06 00:00:00
850864,2017-11-21 15:56:35,direct,150.0,1,Sweaters,2016-10-10 00:00:00
2001207,2017-12-27 19:49:55,direct,16.0,1,Knit Tops,2016-03-15 00:00:00
1985075,2017-06-13 17:00:43,email,28.0,1,Knit Tops,2016-01-26 00:00:00
2252916,2017-09-17 19:47:44,organic search,145.0,1,Footwear,2016-04-13 00:00:00
1530698,2016-10-16 09:35:11,organic search,155.0,1,Sweaters,2016-10-10 00:00:00
2200238,2017-08-26 21:16:35,other,58.0,1,Bags,2017-03-06 00:00:00
1071629,2016-10-31 01:34:15,direct,65.0,1,Woven Dresses,2016-06-28 00:00:00
2272199,2017-09-25 14:51:27,direct,70.0,1,Bags,2016-05-10 00:00:00
1330954,2017-09-13 15:53:35,other,100.0,1,Sweaters,2016-10-03 00:00:00
2646387,2017-12-27 14:15:00,direct,165.0,1,Bags,2017-08-23 00:00:00
1495291,2016-09-18 21:15:34,direct,55.0,1,Woven Tops,2016-06-28 00:00:00
2213959,2017-11-16 08:57:51,organic search,38.0,1,Seasonal Accessories,2017-11-10 00:00:00
2597736,2017-12-22 10:32:41,direct,70.0,1,Knit Dresses,2017-11-13 00:00:00
2065319,2017-12-27 08:31:06,direct,78.0,1,Sweaters,2017-09-27 00:00:00
1425935,2017-04-06 11:47:54,direct,68.0,1,Bottoms,2017-02-21 00:00:00
1956028,2017-05-22 10:36:11,email,28.0,1,Knit Tops,2017-04-26 00:00:00
2577497,2017-12-10 06:50:59,organic search,30.0,1,Woven Dresses,2016-05-17 00:00:00
1223530,2017-02-07 20:16:34,direct,98.0,1,Outerwear,2016-09-15 00:00:00
2064801,2017-12-02 06:54:06,direct,125.0,1,Sweaters,2017-11-10 00:00:00
925190,2017-11-15 08:31:11,direct,198.0,1,Outerwear,2017-11-06 00:00:00
2491806,2017-12-16 03:36:35,email,25.0,1,Bags,2017-08-03 00:00:00
508319,2017-04-10 09:24:09,paid,145.0,1,Footwear,2017-04-10 00:00:00
1576624,2016-11-25 09:18:31,paid,115.0,1,Bottoms,2016-03-08 00:00:00
2394573,2017-10-26 08:39:09,paid,68.0,1,Denim,2017-09-07 00:00:00
1621837,2017-12-06 07:46:16,email,78.0,1,Woven Tops,2016-08-16 00:00:00
1771032,2017-06-25 12:15:27,direct,22.0,1,Knit Tops,2016-03-15 00:00:00
908473,2017-02-25 12:14:51,direct,68.0,1,Sweaters,2016-04-21 00:00:00
1529300,2016-10-16 12:59:26,direct,130.0,1,Sweaters,2016-10-10 00:00:00
1935493,2017-06-17 09:51:31,email,35.0,1,Knit Tops,2017-04-06 00:00:00
1744942,2017-08-13 07:20:47,direct,48.0,1,Bags,2017-08-03 00:00:00
1338629,2017-04-10 15:35:28,direct,148.0,1,Outerwear,2017-03-13 00:00:00
2357660,2017-10-13 09:45:02,organic search,55.0,1,Knit Tops,2017-08-29 00:00:00
523733,2017-11-02 11:31:54,organic search,30.0,1,Knit Tops,2017-09-12 00:00:00
1406590,2017-12-17 08:12:40,organic search,68.0,1,Denim,2017-09-07 00:00:00
2197977,2017-08-28 12:55:40,paid,25.0,1,Knit Tops,2017-01-18 00:00:00
723324,2016-07-16 20:40:06,direct,68.0,1,Bottoms,2016-02-09 00:00:00
1656118,2017-09-21 04:27:07,direct,78.0,1,Sweaters,2017-02-08 00:00:00
2383338,2017-10-22 14:45:13,organic search,26.0,1,Sweaters,2016-04-21 00:00:00
1460304,2016-08-18 13:50:29,organic search,65.0,1,Bottoms,2016-08-11 00:00:00
1339152,2017-11-06 00:32:48,direct,16.0,1,Knit Tops,2016-03-15 00:00:00
1817355,2017-12-19 19:33:15,organic search,120.0,1,Sweaters,2016-10-10 00:00:00
1440565,2016-12-18 09:20:41,email,38.0,1,Seasonal Accessories,2016-11-22 00:00:00
941509,2017-04-23 11:18:21,direct,65.0,1,Woven Tops,2016-03-17 00:00:00
2076148,2017-07-23 08:33:12,direct,88.0,1,Bottoms,2016-09-08 00:00:00
1551619,2016-11-16 07:18:35,direct,65.0,1,Bottoms,2016-01-13 00:00:00
1760257,2017-10-12 18:37:42,other,100.0,1,Sweaters,2016-10-10 00:00:00
1439956,2017-12-11 11:41:00,organic search,100.0,1,Sweaters,2016-10-03 00:00:00
1768154,2017-02-14 12:14:41,paid,98.0,1,Outerwear,2016-09-15 00:00:00
1591064,2017-02-06 20:32:46,paid,30.0,1,Knit Tops,2016-09-22 00:00:00
1903388,2017-07-01 08:52:23,email,145.0,1,Footwear,2017-04-10 00:00:00
1465736,2017-07-10 15:51:28,direct,22.0,1,Knit Tops,2016-03-15 00:00:00
1449509,2017-10-09 07:29:33,email,100.0,1,Sweaters,2016-10-03 00:00:00
2217501,2017-09-10 07:11:25,direct,68.0,1,Woven Tops,2016-08-16 00:00:00
1362561,2016-03-26 09:41:31,other,65.0,1,Woven Tops,2016-03-17 00:00:00
1472035,2016-08-28 15:01:32,organic search,35.0,1,Bags,2016-06-14 00:00:00
2598479,2017-12-17 17:01:48,organic search,45.0,1,Seasonal Accessories,2017-11-21 00:00:00
1840576,2017-11-16 20:12:56,direct,75.0,1,Woven Tops,2017-11-16 00:00:00
1967780,2017-09-24 16:39:35,direct,35.0,1,Knit Tops,2017-09-12 00:00:00
2516814,2017-11-27 17:36:51,direct,58.0,1,Shirting,2017-05-16 00:00:00
1721046,2017-10-25 09:44:15,direct,123.0,1,Footwear,2016-02-02 00:00:00
1223530,2017-01-04 06:56:48,direct,115.0,1,Bottoms,2016-03-08 00:00:00
2363454,2017-10-15 14:02:58,organic search,68.0,1,Denim,2017-09-07 00:00:00
1486373,2016-11-25 21:18:14,direct,98.0,1,Woven Tops,2016-11-16 00:00:00
2075255,2017-08-26 10:27:05,direct,69.0,1,Bottoms,2016-11-16 00:00:00
1701820,2017-06-26 17:45:10,direct,88.0,1,Woven Dresses,2017-06-21 00:00:00
2405136,2017-10-30 11:22:42,other,88.0,1,Woven Tops,2016-08-16 00:00:00
1334069,2017-02-19 05:12:40,direct,65.0,1,Woven Tops,2016-08-16 00:00:00
1428133,2017-11-30 14:48:04,other,145.0,1,Outerwear,2017-11-06 00:00:00
1321834,2016-05-23 21:08:53,direct,85.0,1,Sweaters,2016-02-04 00:00:00
1326427,2017-12-26 12:21:19,direct,165.0,1,Bags,2017-08-23 00:00:00
2643612,2017-12-26 09:20:29,paid,16.0,1,Knit Tops,2016-07-12 00:00:00
1632099,2016-12-12 10:52:28,paid,100.0,1,Sweaters,2016-10-03 00:00:00
2243937,2017-09-12 01:57:12,paid,88.0,1,Woven Tops,2016-08-16 00:00:00
2279487,2017-10-14 20:11:48,paid,65.0,1,Woven Tops,2016-08-16 00:00:00
1759081,2017-03-06 12:04:21,direct,22.0,1,Knit Tops,2017-01-18 00:00:00
789085,2017-12-04 18:23:49,email,100.0,1,Sweaters,2016-10-03 00:00:00
1032706,2017-02-03 08:50:53,email,125.0,1,Sweaters,2017-01-05 00:00:00
352052,2017-12-20 17:12:47,organic search,168.0,1,Outerwear,2017-11-06 00:00:00
1801854,2017-08-02 16:21:36,direct,15.0,1,Knit Tops,2017-07-17 00:00:00
2425513,2017-12-26 04:54:01,direct,69.0,1,Woven Dresses,2017-04-17 00:00:00
1372378,2016-04-25 08:32:44,email,145.0,1,Footwear,2016-04-13 00:00:00
1309526,2016-11-05 22:06:36,direct,145.0,1,Sweaters,2016-10-10 00:00:00
2393189,2017-10-29 09:52:36,email,20.0,1,Knit Tops,2017-01-18 00:00:00
1340424,2016-03-29 20:03:54,organic search,20.0,1,Knit Tops,2016-01-26 00:00:00
2088242,2017-07-31 08:08:55,organic search,78.0,1,Bottoms,2017-01-09 00:00:00
2384392,2017-11-15 12:28:08,direct,55.0,1,Seasonal Accessories,2017-10-24 00:00:00
1559766,2017-06-30 08:32:32,email,58.0,1,Bottoms,2017-03-23 00:00:00
249495,2017-02-03 20:59:04,direct,120.0,1,SLGs,2016-11-10 00:00:00
1344436,2017-02-06 08:59:57,other,98.0,1,Outerwear,2016-09-15 00:00:00
2586159,2017-12-13 16:23:59,email,78.0,1,Sweaters,2017-02-08 00:00:00
257259,2017-04-12 08:27:43,direct,16.0,1,Knit Tops,2016-03-22 00:00:00
1989264,2017-08-25 11:50:32,direct,88.0,1,Bottoms,2016-09-08 00:00:00
609248,2017-03-07 14:18:33,paid,22.0,1,Knit Tops,2016-03-15 00:00:00
2589670,2017-12-12 09:47:43,direct,130.0,1,Sweaters,2017-11-21 00:00:00
2038722,2017-06-22 09:08:17,direct,88.0,1,Footwear,2017-06-05 00:00:00
1510467,2017-02-10 12:25:00,email,22.0,2,Knit Tops,2017-01-18 00:00:00
1118681,2016-12-29 07:26:10,direct,16.0,1,Knit Tops,2016-01-13 00:00:00
1743886,2017-02-03 19:58:12,direct,88.0,1,Woven Tops,2016-11-29 00:00:00
2494822,2017-11-23 03:37:01,direct,68.0,1,Bags,2016-08-02 00:00:00
1668320,2017-04-25 10:45:21,direct,45.0,1,Knit Dresses,2016-07-26 00:00:00
2285191,2017-09-28 18:38:24,organic search,38.0,1,Knit Dresses,2016-06-14 00:00:00
1199133,2017-11-04 17:17:01,direct,16.0,1,Bags,2017-06-13 00:00:00
2464726,2017-11-16 09:49:00,direct,88.0,1,Outerwear,2017-11-06 00:00:00
2566433,2017-12-07 07:31:18,direct,65.0,1,Woven Tops,2017-01-26 00:00:00
1408894,2016-10-16 02:35:47,direct,160.0,1,Footwear,2016-08-09 00:00:00
2053152,2017-11-06 04:19:08,direct,168.0,1,Outerwear,2017-11-06 00:00:00
1648486,2017-07-07 05:12:42,direct,88.0,1,Woven Tops,2016-02-25 00:00:00
706533,2017-07-05 14:25:50,direct,68.0,1,Woven Tops,2017-05-09 00:00:00
2556034,2017-12-05 08:18:51,paid,50.0,1,Knit Tops,2017-01-17 00:00:00
2279283,2017-09-21 14:55:02,paid,145.0,1,Footwear,2017-04-10 00:00:00
1896066,2017-04-13 14:58:37,organic search,98.0,1,Outerwear,2016-09-15 00:00:00
1517298,2016-10-06 09:26:57,direct,175.0,1,Footwear,2016-08-23 00:00:00
1691205,2017-09-29 08:31:08,organic search,25.0,1,Knit Tops,2016-01-26 00:00:00
916553,2016-12-29 07:58:54,direct,126.0,1,Sweaters,2016-10-10 00:00:00
279028,2017-12-17 19:34:38,direct,68.0,1,Bottoms,2017-09-21 00:00:00
1856624,2017-11-26 15:49:15,direct,40.0,1,Knit Tops,2017-01-30 00:00:00
2031880,2017-06-20 14:04:32,email,85.0,1,Bottoms,2017-03-15 00:00:00
2092995,2017-12-04 20:36:22,direct,88.0,1,Bottoms,2017-09-18 00:00:00
720532,2017-09-10 16:50:37,organic search,88.0,1,Outerwear,2016-09-15 00:00:00
1686672,2017-05-04 16:39:41,email,58.0,1,Woven Tops,2017-04-26 00:00:00
1690043,2017-01-28 13:40:02,direct,65.0,1,Bottoms,2016-01-13 00:00:00
1304377,2017-12-29 09:17:56,email,62.0,1,Sweaters,2016-11-03 00:00:00
2196629,2017-12-16 15:39:14,email,130.0,1,Sweaters,2017-11-10 00:00:00
1481370,2017-02-10 08:37:28,paid,30.0,1,Knit Tops,2016-09-22 00:00:00
1977113,2017-10-19 01:11:07,other,155.0,1,Footwear,2017-10-16 00:00:00
1501608,2016-11-15 15:10:56,organic search,35.0,1,Knit Tops,2016-04-21 00:00:00
1262944,2016-12-26 10:41:38,email,39.0,1,Knit Dresses,2016-04-21 00:00:00
1583443,2016-12-11 07:52:50,other,20.0,1,Knit Tops,2016-01-26 00:00:00
1203299,2017-11-13 12:46:54,email,68.0,1,Bottoms,2017-10-31 00:00:00
1368521,2017-11-13 06:04:59,direct,38.0,1,Seasonal Accessories,2017-11-10 00:00:00
1413112,2017-12-20 01:12:42,direct,25.0,1,Seasonal Accessories,2017-11-09 00:00:00
862150,2017-04-21 17:38:57,direct,68.0,1,Woven Tops,2016-11-16 00:00:00
2482127,2017-11-22 20:26:23,direct,145.0,1,Footwear,2016-04-13 00:00:00
1830330,2017-03-15 06:42:39,direct,58.0,1,Shirting,2017-01-24 00:00:00
1495070,2017-08-10 09:21:14,email,50.0,1,Sweaters,2017-08-10 00:00:00
1234870,2017-05-23 12:32:12,organic search,58.0,1,Woven Tops,2017-04-26 00:00:00
1433304,2016-10-31 10:47:42,direct,98.0,1,Outerwear,2016-09-15 00:00:00
925461,2017-11-13 08:32:14,paid,88.0,1,Bottoms,2017-08-24 00:00:00
1841403,2017-03-20 09:59:12,paid,110.0,1,Woven Dresses,2017-03-15 00:00:00
2251306,2017-09-11 22:03:48,paid,78.0,1,Sweaters,2017-02-08 00:00:00
1613771,2016-12-09 10:18:10,direct,60.0,1,SLGs,2016-11-10 00:00:00
1462133,2016-12-15 09:56:17,direct,65.0,1,Bottoms,2016-01-13 00:00:00
2497983,2017-11-23 21:02:50,direct,140.0,1,Bottoms,2016-10-10 00:00:00
1248237,2017-12-13 03:59:48,email,80.0,1,Outerwear,2017-10-19 00:00:00
1332709,2017-03-23 20:00:59,direct,16.0,1,Knit Tops,2017-01-18 00:00:00
1359889,2017-09-24 06:48:12,organic search,60.0,1,Sweaters,2016-10-24 00:00:00
2559545,2017-12-15 12:50:51,email,125.0,1,Footwear,2017-04-13 00:00:00
1475768,2016-08-31 16:54:48,organic search,22.0,1,Knit Tops,2016-01-13 00:00:00
1339152,2017-04-04 09:39:08,direct,25.0,1,Knit Tops,2017-03-22 00:00:00
1616442,2016-12-04 20:28:17,direct,22.0,1,Knit Tops,2016-03-15 00:00:00
1595495,2016-11-23 10:03:58,direct,98.0,1,Sweaters,2016-10-24 00:00:00
1429079,2016-07-30 12:00:19,other,80.0,1,Bags,2016-05-10 00:00:00
1973784,2017-07-18 19:08:04,direct,88.0,1,Outerwear,2016-09-15 00:00:00
1468630,2016-09-08 14:02:58,organic search,35.0,1,Knit Tops,2016-07-26 00:00:00
1819907,2017-09-07 15:58:37,direct,68.0,1,Bottoms,2017-02-14 00:00:00
1446630,2017-04-10 08:07:12,direct,78.0,1,Bottoms,2016-08-30 00:00:00
1807881,2017-12-13 19:29:21,email,75.0,1,Shirting,2017-11-15 00:00:00
2175616,2017-12-05 02:20:49,direct,100.0,1,Sweaters,2016-10-03 00:00:00
708039,2017-03-17 11:37:01,direct,25.0,1,Knit Tops,2016-01-26 00:00:00
1508424,2016-09-30 14:43:52,other,68.0,1,Shirting,2016-06-07 00:00:00
320689,2017-12-26 14:20:07,direct,42.0,1,Knit Dresses,2017-11-13 00:00:00
1594889,2017-12-09 10:44:39,direct,88.0,1,Sweaters,2017-02-08 00:00:00
2410212,2017-11-01 12:05:54,paid,100.0,1,Sweaters,2016-10-03 00:00:00
2032556,2017-08-14 17:18:48,paid,118.0,1,Footwear,2017-05-18 00:00:00
2302899,2017-11-16 10:24:20,email,155.0,1,Footwear,2017-04-10 00:00:00
1858402,2017-04-06 09:22:59,direct,16.0,1,Knit Tops,2016-03-15 00:00:00
1423375,2016-10-03 11:22:59,email,100.0,1,Sweaters,2016-10-03 00:00:00
1750413,2017-08-11 18:43:07,direct,50.0,1,Sweaters,2017-08-10 00:00:00
1348410,2017-03-07 09:21:04,email,22.0,1,Knit Tops,2016-03-15 00:00:00
2554455,2017-12-26 14:04:38,email,46.0,1,Sweaters,2016-04-21 00:00:00
413496,2017-12-17 20:11:40,direct,130.0,1,Sweaters,2017-11-10 00:00:00
1985651,2017-09-30 07:56:32,paid,78.0,1,Woven Dresses,2017-08-07 00:00:00
2198526,2017-08-29 07:42:25,paid,68.0,1,Bags,2017-03-06 00:00:00
1332709,2017-12-10 06:52:06,paid,100.0,1,Sweaters,2016-10-03 00:00:00
2297736,2017-09-26 14:15:32,paid,78.0,1,Woven Dresses,2017-07-31 00:00:00
1659229,2016-12-26 18:22:54,organic search,46.0,1,Seasonal Accessories,2016-11-22 00:00:00
1681814,2017-11-08 07:25:19,email,145.0,1,Footwear,2017-04-10 00:00:00
1438264,2017-11-27 19:37:16,direct,78.0,1,Sweaters,2017-09-27 00:00:00
1580570,2017-07-01 15:06:06,organic search,125.0,1,Bottoms,2017-03-15 00:00:00
830457,2017-02-24 07:21:42,direct,55.0,1,Woven Tops,2016-03-17 00:00:00
2369314,2017-11-08 09:24:41,organic search,68.0,1,Denim,2017-09-07 00:00:00
1917336,2017-04-21 11:43:49,direct,75.0,1,Knit Tops,2016-01-13 00:00:00
1921487,2017-05-07 13:03:31,other,78.0,1,Woven Dresses,2016-04-21 00:00:00
2382336,2017-11-13 15:01:25,direct,45.0,1,Bottoms,2016-12-05 00:00:00
1355673,2017-02-10 15:31:36,direct,65.0,1,Outerwear,2017-02-02 00:00:00
2105605,2017-12-26 07:45:24,email,66.0,1,Footwear,2016-05-03 00:00:00
1290587,2017-02-16 19:20:54,direct,68.0,1,Bottoms,2017-02-14 00:00:00
1585001,2017-10-24 05:07:55,organic search,68.0,1,Sweaters,2017-09-27 00:00:00
1347967,2016-10-20 12:16:15,organic search,180.0,1,Sweaters,2016-10-10 00:00:00
1691781,2017-11-30 09:26:35,direct,78.0,1,Sweaters,2017-02-08 00:00:00
908949,2017-09-15 16:21:38,direct,20.0,1,Knit Tops,2016-03-15 00:00:00
1327891,2016-10-30 19:27:42,organic search,65.0,1,Woven Tops,2016-03-17 00:00:00
1576624,2017-08-28 19:47:31,other,22.0,1,Knit Tops,2017-01-18 00:00:00
1557195,2017-12-27 19:57:47,paid,13.0,1,Knit Tops,2017-03-23 00:00:00
1793090,2017-08-17 19:53:42,direct,68.0,1,Bottoms,2017-02-14 00:00:00
1655865,2017-10-15 20:11:39,direct,100.0,1,Sweaters,2016-10-03 00:00:00
1602913,2017-09-04 20:47:19,direct,65.0,1,Woven Tops,2017-04-17 00:00:00
2421971,2017-11-05 09:31:38,organic search,55.0,1,Bottoms,2017-03-13 00:00:00
576946,2016-12-16 13:26:43,other,98.0,1,Sweaters,2016-10-24 00:00:00
1709684,2017-01-19 18:29:35,direct,55.0,1,Bottoms,2016-08-30 00:00:00
1389465,2017-10-21 21:26:07,direct,78.0,1,Woven Dresses,2016-04-21 00:00:00
1861886,2017-08-25 11:20:06,direct,22.0,1,Knit Tops,2016-03-15 00:00:00
1604736,2016-11-28 13:14:32,organic search,58.0,1,Shirting,2016-10-18 00:00:00
1837261,2017-12-16 10:59:53,email,40.0,1,Knit Tops,2017-01-30 00:00:00
1050105,2017-11-04 22:59:14,direct,100.0,1,Sweaters,2016-10-03 00:00:00
2289590,2017-09-25 19:51:16,direct,50.0,1,Sweaters,2017-08-10 00:00:00
1520276,2016-10-08 09:35:39,direct,65.0,1,Woven Tops,2016-03-17 00:00:00
2654177,2017-12-27 15:37:59,direct,68.0,1,Denim,2017-09-07 00:00:00
1640287,2016-12-15 22:43:57,other,22.0,1,Knit Tops,2016-03-15 00:00:00
2329453,2017-10-04 16:52:24,other,55.0,1,Bags,2017-08-03 00:00:00
1788166,2017-07-17 10:13:26,paid,35.0,1,Knit Dresses,2017-06-13 00:00:00
1798915,2017-02-28 08:42:30,paid,88.0,1,Woven Tops,2016-02-25 00:00:00
1717791,2017-02-01 20:10:33,paid,168.0,1,Footwear,2016-08-23 00:00:00
1576624,2017-03-21 06:56:57,paid,168.0,1,Footwear,2016-08-23 00:00:00
2527409,2017-11-30 15:34:27,paid,100.0,1,Sweaters,2016-10-10 00:00:00
1654778,2017-01-29 20:09:54,direct,22.0,1,Knit Tops,2017-01-18 00:00:00
1905399,2017-10-31 15:06:00,direct,150.0,1,Sweaters,2016-10-24 00:00:00
1994607,2017-07-14 12:21:05,email,125.0,1,Footwear,2017-04-13 00:00:00
1372785,2016-12-25 20:20:20,direct,70.0,1,Bags,2016-05-10 00:00:00
1490025,2017-11-29 08:22:03,email,145.0,1,Outerwear,2017-11-06 00:00:00
2572283,2017-12-08 14:16:23,direct,98.0,1,Outerwear,2017-10-19 00:00:00
1913792,2017-04-21 20:25:47,direct,55.0,1,Bottoms,2017-03-13 00:00:00
1187207,2016-11-19 12:44:21,direct,165.0,1,Sweaters,2016-10-10 00:00:00
1644318,2017-12-26 06:10:33,email,46.0,1,Bottoms,2016-01-13 00:00:00
1678669,2017-07-31 11:55:40,email,25.0,1,Knit Dresses,2017-06-23 00:00:00
1572335,2016-11-06 05:19:26,other,88.0,1,Woven Tops,2016-02-25 00:00:00
1874752,2017-12-16 16:53:47,paid,100.0,1,Sweaters,2017-10-09 00:00:00
2310078,2017-11-19 21:55:35,paid,22.0,1,Knit Tops,2016-07-12 00:00:00
1576624,2017-05-25 07:27:19,paid,35.0,1,Knit Tops,2017-04-26 00:00:00
1732638,2017-07-10 15:35:56,direct,20.0,1,Knit Tops,2016-03-15 00:00:00
2288076,2017-10-20 18:07:49,organic search,48.0,1,Woven Tops,2016-08-16 00:00:00
1452628,2017-10-31 14:28:54,direct,55.0,1,Bottoms,2017-03-13 00:00:00
1619624,2016-12-17 08:07:46,email,38.0,1,Seasonal Accessories,2016-11-22 00:00:00
2019271,2017-08-28 09:16:31,organic search,20.0,1,Knit Tops,2016-03-22 00:00:00
1414888,2017-07-13 13:38:23,organic search,48.0,1,Knit Tops,2017-03-07 00:00:00
2008026,2017-10-26 15:53:34,direct,84.0,1,Knit Dresses,2017-01-30 00:00:00
1792039,2017-02-25 15:24:17,organic search,100.0,1,Sweaters,2016-10-03 00:00:00
2566166,2017-12-07 06:30:30,organic search,40.0,1,Woven Dresses,2017-06-21 00:00:00
